Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 2,19:13:21,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 2,19:13:47,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 2,19:15:16,2,203,T1w,T1w_MPR1,B,2,,1,,'+z,,,,,
Day 2,19:23:36,2,204,T2w,T2w_SPC1,B,2,,1,,'+z,,,,,
Day 2,19:49:35,2,207,FieldMap,FieldMap_Magnitude,B,2,,1,,,,,,,
Day 2,19:49:36,2,208,FieldMap,FieldMap_Phase,B,2,,1,,,,,,,
Day 2,19:51:52,2,209,Bias_Transmit,AFI,B,2,,,,,,,,,
Day 2,20:29:16,3,301,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,20:29:41,3,302,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,20:30:53,3,303,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,1,,'+x,,,,,,
Day 2,20:31:25,3,304,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,1,,'-x,,,,,,
Day 2,20:32:21,3,305,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,3,1,,'+x,,,,,,
Day 2,20:32:21,3,306,rfMRI,rfMRI_REST1_RL,C,3,1,,'+x,,,1,Y,100.0,100.0
Day 2,20:47:40,3,307,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,3,1,,'-x,,,,,,
Day 2,20:47:40,3,308,rfMRI,rfMRI_REST1_LR,C,3,1,,'-x,,,2,Y,100.0,100.0
Day 2,21:05:12,3,311,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,2,,'+x,,,,,,
Day 2,21:05:43,3,312,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,2,,'-x,,,,,,
Day 2,21:07:10,3,313,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 2,21:07:10,3,314,tfMRI,tfMRI_WM_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
