Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,11:12:30,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,11:13:00,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,11:14:52,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,11:23:02,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,11:31:43,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,11:39:54,1,106,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 1,11:49:50,1,107,FieldMap,FieldMap_Magnitude,C,1,,1,,,,,,,
Day 1,11:49:51,1,108,FieldMap,FieldMap_Phase,C,1,,1,,,,,,,
Day 1,11:52:09,1,109,Bias_Transmit,AFI,D,1,,,,,,,,,
Day 1,15:32:28,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,15:32:54,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,15:34:06,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,1,,'+x,,,,,,
Day 1,15:34:38,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,1,,'-x,,,,,,
Day 1,15:38:24,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,E,2,1,,'+x,,,,,,
Day 1,15:38:24,2,206,rfMRI,rfMRI_REST1_RL,E,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,15:53:48,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,E,2,1,,'-x,,,,,,
Day 1,15:53:48,2,208,rfMRI,rfMRI_REST1_LR,E,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,16:11:16,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,2,,'+x,,,,,,
Day 1,16:11:48,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,2,,'-x,,,,,,
Day 1,16:12:47,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,16:12:47,2,214,tfMRI,tfMRI_WM_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:18:26,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,16:18:26,2,216,tfMRI,tfMRI_WM_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
