Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,11:11:39,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,11:12:06,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,11:14:31,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,11:23:12,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,11:32:12,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,11:40:49,1,106,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 1,11:49:38,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,11:49:39,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,11:51:54,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,12:17:14,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,12:17:40,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,12:18:54,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,12:19:26,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,12:20:18,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,12:20:18,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,12:35:27,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,12:35:27,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,12:53:10,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,12:53:42,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,12:55:02,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,12:55:02,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:00:35,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,13:00:35,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,13:06:31,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,13:06:31,2,218,tfMRI,tfMRI_GAMBLING_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:10:15,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,13:10:15,2,220,tfMRI,tfMRI_GAMBLING_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,13:14:19,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,13:14:19,2,222,tfMRI,tfMRI_MOTOR_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:18:23,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,13:18:23,2,224,tfMRI,tfMRI_MOTOR_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,10:27:01,3,301,Bias_Receive,BIAS_BC,D,3,,,,,,,,,
Day 2,10:27:28,3,302,Bias_Receive,BIAS_32CH,D,3,,,,,,,,,
Day 2,10:28:55,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,E,3,,,'+x,,,,,,
Day 2,10:28:55,3,304,dMRI,DWI_dir95_RL,E,3,,,'+x,,,1,Y,100.0,100.0
Day 2,10:38:56,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,E,3,,,'-x,,,,,,
Day 2,10:38:56,3,306,dMRI,DWI_dir95_LR,E,3,,,'-x,,,2,Y,100.0,100.0
Day 2,10:48:58,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,E,3,,,'+x,,,,,,
Day 2,10:48:58,3,308,dMRI,DWI_dir96_RL,E,3,,,'+x,,,3,Y,100.0,100.0
Day 2,10:59:07,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,E,3,,,'-x,,,,,,
Day 2,10:59:07,3,310,dMRI,DWI_dir96_LR,E,3,,,'-x,,,4,Y,100.0,100.0
Day 2,11:09:16,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,E,3,,,'+x,,,,,,
Day 2,11:09:16,3,312,dMRI,DWI_dir97_RL,E,3,,,'+x,,,5,Y,100.0,100.0
Day 2,11:19:27,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,E,3,,,'-x,,,,,,
Day 2,11:19:27,3,314,dMRI,DWI_dir97_LR,E,3,,,'-x,,,6,Y,100.0,100.0
Day 2,13:19:19,4,401,Bias_Receive,BIAS_BC,D,4,,,,,,,,,
Day 2,13:19:45,4,402,Bias_Receive,BIAS_32CH,D,4,,,,,,,,,
Day 2,13:21:00,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,4,3,,'+x,,,,,,
Day 2,13:21:32,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,4,3,,'-x,,,,,,
Day 2,13:22:27,4,405,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,F,4,3,,'-x,,,,,,
Day 2,13:22:27,4,406,rfMRI,rfMRI_REST2_LR,F,4,3,,'-x,,,1,N,77.66666666666666,77.66666666666666
Day 2,13:46:37,4,407,rfMRI_SBRef,rfMRI_REST2_RL_SBRef,F,4,3,,'+x,,,,,,
Day 2,13:46:37,4,408,rfMRI,rfMRI_REST2_RL,F,4,3,,'+x,,,2,Y,100.0,77.66666666666666
Day 2,14:05:06,4,411,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,4,4,,'+x,,,,,,
Day 2,14:05:45,4,412,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,4,4,,'-x,,,,,,
Day 2,14:06:40,4,413,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,F,4,4,,'+x,,1,,,,
Day 2,14:06:40,4,414,tfMRI,tfMRI_LANGUAGE_RL,F,4,4,,'+x,,1,1,Y,100.0,100.0
Day 2,14:14:33,4,415,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,F,4,4,,'-x,,3,,,,
