Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,08:38:16,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,08:38:43,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,08:40:21,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,08:48:56,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,08:58:41,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,09:06:56,1,106,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 1,09:16:00,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,09:16:01,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,09:18:21,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,11:14:10,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,11:14:36,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,11:15:53,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,11:16:26,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,11:17:21,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,11:17:21,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,11:33:04,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,11:33:04,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,11:57:38,2,209,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,11:58:03,2,210,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,11:59:17,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,3,2,,'+x,,,,,,
Day 1,11:59:50,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,3,2,,'-x,,,,,,
Day 1,12:03:36,2,215,tfMRI_SBRef,tfMRI_WM_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 1,12:03:36,2,216,tfMRI,tfMRI_WM_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,12:09:09,2,217,tfMRI_SBRef,tfMRI_WM_LR_SBRef,D,3,2,,'-x,,2,,,,
Day 1,12:09:09,2,218,tfMRI,tfMRI_WM_LR,D,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,12:14:57,2,219,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 1,12:14:57,2,220,tfMRI,tfMRI_GAMBLING_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
