Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,18:17:29,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,18:17:55,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,18:19:29,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,18:27:51,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,18:36:35,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,18:53:49,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,18:53:50,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,18:56:05,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,19:01:05,1,110,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 2,18:02:13,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 2,18:02:40,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 2,18:03:51,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 2,18:04:23,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 2,18:05:40,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 2,18:05:40,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 2,18:20:38,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 2,18:20:38,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 2,18:38:10,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 2,18:38:42,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 2,18:39:48,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 2,18:39:48,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 2,18:45:27,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 2,18:45:27,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
