Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,08:53:18,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,08:53:45,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,08:56:09,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,09:05:14,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,09:23:06,1,106,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 1,09:41:53,1,108,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,09:41:54,1,109,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,09:44:10,1,110,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,11:35:04,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,11:35:32,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,11:36:44,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,11:37:16,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,11:38:22,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,11:38:22,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,11:53:28,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,11:53:28,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,12:11:12,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,12:11:45,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,12:16:01,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,12:16:01,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,12:21:41,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,12:21:41,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,12:27:45,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,12:27:45,2,218,tfMRI,tfMRI_GAMBLING_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,12:31:21,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,12:31:21,2,220,tfMRI,tfMRI_GAMBLING_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,12:35:25,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,12:35:25,2,222,tfMRI,tfMRI_MOTOR_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,12:39:29,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,12:39:29,2,224,tfMRI,tfMRI_MOTOR_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,07:14:23,3,301,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,07:14:52,3,302,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,07:17:01,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,D,3,,,'+x,,,,,,
Day 2,07:17:01,3,304,dMRI,DWI_dir95_RL,D,3,,,'+x,,,1,Y,100.0,100.0
Day 2,07:27:58,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,D,3,,,'-x,,,,,,
Day 2,07:27:58,3,306,dMRI,DWI_dir95_LR,D,3,,,'-x,,,2,Y,100.0,100.0
Day 2,07:39:03,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,D,3,,,'+x,,,,,,
Day 2,07:39:03,3,308,dMRI,DWI_dir96_RL,D,3,,,'+x,,,3,Y,100.0,100.0
Day 2,07:50:10,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,D,3,,,'-x,,,,,,
Day 2,07:50:10,3,310,dMRI,DWI_dir96_LR,D,3,,,'-x,,,4,Y,100.0,100.0
Day 2,10:28:17,5,501,Bias_Receive,BIAS_BC,A,5,,,,,,,,,
Day 2,10:28:43,5,502,Bias_Receive,BIAS_32CH,A,5,,,,,,,,,
Day 2,10:29:55,5,503,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,5,3,,'+x,,,,,,
Day 2,10:30:30,5,504,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,5,3,,'-x,,,,,,
Day 2,10:31:38,5,505,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,F,5,3,,'-x,,,,,,
Day 2,10:31:38,5,506,rfMRI,rfMRI_REST2_LR,F,5,3,,'-x,,,1,Y,100.0,100.0
Day 2,10:46:52,5,507,rfMRI_SBRef,rfMRI_REST2_RL_SBRef,F,5,3,,'+x,,,,,,
Day 2,10:46:52,5,508,rfMRI,rfMRI_REST2_RL,F,5,3,,'+x,,,2,Y,100.0,100.0
Day 2,11:13:06,5,511,Bias_Receive,BIAS_BC,A,6,,,,,,,,,
Day 2,11:13:32,5,512,Bias_Receive,BIAS_32CH,A,6,,,,,,,,,
Day 2,11:15:27,5,513,FieldMap_SE_EPI,SpinEchoFieldMap_RL,G,6,4,,'+x,,,,,,
Day 2,11:16:00,5,514,FieldMap_SE_EPI,SpinEchoFieldMap_LR,G,6,4,,'-x,,,,,,
Day 2,11:17:26,5,515,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,G,6,4,,'+x,,1,,,,
Day 2,11:17:26,5,516,tfMRI,tfMRI_LANGUAGE_RL,G,6,4,,'+x,,1,1,Y,100.0,100.0
Day 2,11:21:57,5,517,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,G,6,4,,'-x,,2,,,,
Day 2,11:21:57,5,518,tfMRI,tfMRI_LANGUAGE_LR,G,6,4,,'-x,,2,2,Y,100.0,100.0
Day 2,11:26:44,5,519,tfMRI_SBRef,tfMRI_SOCIAL_RL_SBRef,G,6,4,,'+x,,1,,,,
Day 2,11:26:44,5,520,tfMRI,tfMRI_SOCIAL_RL,G,6,4,,'+x,,1,1,Y,100.0,100.0
Day 2,11:30:35,5,521,tfMRI_SBRef,tfMRI_SOCIAL_LR_SBRef,G,6,4,,'-x,,2,,,,
Day 2,11:30:35,5,522,tfMRI,tfMRI_SOCIAL_LR,G,6,4,,'-x,,2,2,Y,100.0,100.0
Day 2,11:35:33,5,523,tfMRI_SBRef,tfMRI_RELATIONAL_RL_SBRef,G,6,4,,'+x,,1,,,,
