Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 2,16:36:39,3,301,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 2,16:37:05,3,302,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 2,16:38:56,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,C,2,,,'+x,,,,,,
Day 2,16:38:56,3,304,dMRI,DWI_dir95_RL,C,2,,,'+x,,,1,Y,100.0,100.0
Day 2,16:49:00,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,C,2,,,'-x,,,,,,
Day 2,16:49:00,3,306,dMRI,DWI_dir95_LR,C,2,,,'-x,,,2,Y,100.0,100.0
Day 2,16:59:04,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,C,2,,,'+x,,,,,,
Day 2,16:59:04,3,308,dMRI,DWI_dir96_RL,C,2,,,'+x,,,3,Y,100.0,100.0
Day 2,17:09:46,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,C,2,,,'-x,,,,,,
Day 2,17:09:46,3,310,dMRI,DWI_dir96_LR,C,2,,,'-x,,,4,Y,100.0,100.0
Day 2,17:20:00,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,C,2,,,'+x,,,,,,
Day 2,17:20:00,3,312,dMRI,DWI_dir97_RL,C,2,,,'+x,,,5,Y,100.0,100.0
Day 2,17:30:21,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,C,2,,,'-x,,,,,,
Day 2,17:30:21,3,314,dMRI,DWI_dir97_LR,C,2,,,'-x,,,6,Y,100.0,100.0
Day 2,18:34:10,4,401,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,18:34:36,4,402,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,18:35:47,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,3,1,,'+x,,,,,,
Day 2,18:36:19,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,3,1,,'-x,,,,,,
Day 2,18:37:12,4,405,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,D,3,1,,'-x,,,,,,
Day 2,18:37:12,4,406,rfMRI,rfMRI_REST1_LR,D,3,1,,'-x,,,1,Y,100.0,100.0
Day 2,18:52:19,4,407,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,D,3,1,,'+x,,,,,,
Day 2,18:52:19,4,408,rfMRI,rfMRI_REST1_RL,D,3,1,,'+x,,,2,Y,100.0,100.0
Day 2,19:10:32,4,411,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,3,2,,'+x,,,,,,
Day 2,19:11:05,4,412,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,3,2,,'-x,,,,,,
Day 2,19:12:07,4,413,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 2,19:12:07,4,414,tfMRI,tfMRI_LANGUAGE_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
Day 2,19:16:34,4,415,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,D,3,2,,'-x,,2,,,,
Day 2,19:16:34,4,416,tfMRI,tfMRI_LANGUAGE_LR,D,3,2,,'-x,,2,2,Y,100.0,100.0
Day 2,19:21:31,4,417,tfMRI_SBRef,tfMRI_SOCIAL_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 2,19:21:31,4,418,tfMRI,tfMRI_SOCIAL_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
Day 2,19:25:23,4,419,tfMRI_SBRef,tfMRI_SOCIAL_LR_SBRef,D,3,2,,'-x,,2,,,,
Day 2,19:25:23,4,420,tfMRI,tfMRI_SOCIAL_LR,D,3,2,,'-x,,2,2,Y,100.0,100.0
Day 2,19:29:54,4,421,tfMRI_SBRef,tfMRI_RELATIONAL_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 2,19:29:54,4,422,tfMRI,tfMRI_RELATIONAL_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
