Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,08:39:04,1,103,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,08:39:29,1,104,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,08:58:23,1,107,T1w,T1w_MPR1,B,2,,1,,'+z,,,,,
Day 1,09:06:58,1,108,T2w,T2w_SPC1,B,2,,1,,'+z,,,,,
Day 1,09:15:52,1,109,FieldMap,FieldMap_Magnitude,B,2,,1,,,,,,,
Day 1,09:15:53,1,110,FieldMap,FieldMap_Phase,B,2,,1,,,,,,,
Day 1,09:18:10,1,111,Bias_Transmit,AFI,B,2,,,,,,,,,
Day 1,10:09:00,2,201,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,10:09:25,2,202,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,10:10:39,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,1,,'+x,,,,,,
Day 1,10:11:11,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,1,,'-x,,,,,,
Day 1,10:12:14,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,3,1,,'+x,,,,,,
Day 1,10:12:14,2,206,rfMRI,rfMRI_REST1_RL,C,3,1,,'+x,,,1,Y,100.0,100.0
Day 1,10:27:25,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,3,1,,'-x,,,,,,
Day 1,10:27:25,2,208,rfMRI,rfMRI_REST1_LR,C,3,1,,'-x,,,2,Y,100.0,100.0
Day 1,10:44:53,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,2,,'+x,,,,,,
Day 1,10:45:25,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,2,,'-x,,,,,,
Day 1,10:46:20,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,10:46:20,2,214,tfMRI,tfMRI_WM_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,10:51:53,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,10:51:53,2,216,tfMRI,tfMRI_WM_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,10:57:32,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,10:57:32,2,218,tfMRI,tfMRI_GAMBLING_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,11:01:10,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,11:01:10,2,220,tfMRI,tfMRI_GAMBLING_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,11:05:04,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,11:05:04,2,222,tfMRI,tfMRI_MOTOR_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,11:09:00,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,11:09:00,2,224,tfMRI,tfMRI_MOTOR_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 2,08:08:47,3,301,Bias_Receive,BIAS_BC,A,4,,,,,,,,,
Day 2,08:09:14,3,302,Bias_Receive,BIAS_32CH,A,4,,,,,,,,,
Day 2,08:11:08,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,08:11:08,3,304,dMRI,DWI_dir95_RL,D,4,,,'+x,,,1,Y,100.0,100.0
Day 2,08:21:24,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,08:21:24,3,306,dMRI,DWI_dir95_LR,D,4,,,'-x,,,2,Y,100.0,100.0
Day 2,08:31:37,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,08:31:37,3,308,dMRI,DWI_dir96_RL,D,4,,,'+x,,,3,Y,100.0,100.0
Day 2,08:42:00,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,08:42:00,3,310,dMRI,DWI_dir96_LR,D,4,,,'-x,,,4,Y,100.0,100.0
Day 2,08:52:14,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,08:52:14,3,312,dMRI,DWI_dir97_RL,D,4,,,'+x,,,5,Y,100.0,100.0
Day 2,09:02:46,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,09:02:46,3,314,dMRI,DWI_dir97_LR,D,4,,,'-x,,,6,Y,100.0,100.0
Day 2,10:54:21,4,401,Bias_Receive,BIAS_BC,A,5,,,,,,,,,
Day 2,10:54:47,4,402,Bias_Receive,BIAS_32CH,A,5,,,,,,,,,
Day 2,10:55:58,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,5,3,,'+x,,,,,,
Day 2,10:56:30,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,5,3,,'-x,,,,,,
Day 2,10:57:29,4,405,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,E,5,3,,'-x,,,,,,
Day 2,10:57:29,4,406,rfMRI,rfMRI_REST2_LR,E,5,3,,'-x,,,1,Y,100.0,100.0
Day 2,11:13:19,4,407,rfMRI_SBRef,rfMRI_REST2_RL_SBRef,E,5,3,,'+x,,,,,,
Day 2,11:13:19,4,408,rfMRI,rfMRI_REST2_RL,E,5,3,,'+x,,,2,Y,100.0,100.0
Day 2,11:31:46,4,411,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,5,4,,'+x,,,,,,
Day 2,11:32:19,4,412,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,5,4,,'-x,,,,,,
Day 2,11:33:27,4,413,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,E,5,4,,'+x,,1,,,,
Day 2,11:33:27,4,414,tfMRI,tfMRI_LANGUAGE_RL,E,5,4,,'+x,,1,1,Y,100.0,100.0
Day 2,11:37:59,4,415,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,E,5,4,,'-x,,2,,,,
Day 2,11:37:59,4,416,tfMRI,tfMRI_LANGUAGE_LR,E,5,4,,'-x,,2,2,Y,100.0,100.0
Day 2,11:42:54,4,417,tfMRI_SBRef,tfMRI_SOCIAL_RL_SBRef,E,5,4,,'+x,,1,,,,
Day 2,11:42:54,4,418,tfMRI,tfMRI_SOCIAL_RL,E,5,4,,'+x,,1,1,Y,100.0,100.0
Day 2,11:46:54,4,419,tfMRI_SBRef,tfMRI_SOCIAL_LR_SBRef,E,5,4,,'-x,,2,,,,
Day 2,11:46:54,4,420,tfMRI,tfMRI_SOCIAL_LR,E,5,4,,'-x,,2,2,Y,100.0,100.0
Day 2,11:51:23,4,421,tfMRI_SBRef,tfMRI_RELATIONAL_RL_SBRef,E,5,4,,'+x,,1,,,,
Day 2,11:51:23,4,422,tfMRI,tfMRI_RELATIONAL_RL,E,5,4,,'+x,,1,1,Y,100.0,100.0
Day 2,11:56:28,4,423,tfMRI_SBRef,tfMRI_RELATIONAL_LR_SBRef,E,5,4,,'-x,,2,,,,
Day 2,11:56:28,4,424,tfMRI,tfMRI_RELATIONAL_LR,E,5,4,,'-x,,2,2,Y,100.0,100.0
Day 2,12:00:34,4,425,tfMRI_SBRef,tfMRI_EMOTION_RL_SBRef,E,5,4,,'+x,,1,,,,
Day 2,12:00:34,4,426,tfMRI,tfMRI_EMOTION_RL,E,5,4,,'+x,,1,1,Y,100.0,100.0
Day 2,12:03:14,4,427,tfMRI_SBRef,tfMRI_EMOTION_LR_SBRef,E,5,4,,'-x,,2,,,,
Day 2,12:03:14,4,428,tfMRI,tfMRI_EMOTION_LR,E,5,4,,'-x,,2,2,Y,100.0,100.0
