Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,10:33:43,1,103,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,10:34:09,1,104,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,10:43:55,1,106,T2w,T2w_SPC1,B,2,,1,,'+z,,,,,
Day 1,10:52:55,1,107,T1w,T1w_MPR1,B,2,,1,,'+z,,,,,
Day 1,11:01:10,1,108,T2w,T2w_SPC2,B,2,,1,,'+z,,,,,
Day 1,11:10:03,1,109,FieldMap,FieldMap_Magnitude,B,2,,1,,,,,,,
Day 1,11:10:04,1,110,FieldMap,FieldMap_Phase,B,2,,1,,,,,,,
Day 1,11:12:19,1,111,Bias_Transmit,AFI,B,2,,,,,,,,,
Day 1,12:23:41,2,201,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,12:24:07,2,202,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,12:25:21,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,1,,'+x,,,,,,
Day 1,12:25:54,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,1,,'-x,,,,,,
Day 1,12:26:56,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,3,1,,'+x,,,,,,
Day 1,12:26:56,2,206,rfMRI,rfMRI_REST1_RL,C,3,1,,'+x,,,1,Y,100.0,100.0
Day 1,12:42:10,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,3,1,,'-x,,,,,,
Day 1,12:42:10,2,208,rfMRI,rfMRI_REST1_LR,C,3,1,,'-x,,,2,Y,100.0,100.0
Day 1,12:59:46,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,2,,'+x,,,,,,
Day 1,13:00:19,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,2,,'-x,,,,,,
Day 1,13:01:49,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,13:01:49,2,214,tfMRI,tfMRI_WM_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:07:22,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,13:07:22,2,216,tfMRI,tfMRI_WM_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
