Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,11:27:32,1,103,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,11:27:57,1,104,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,11:47:32,1,107,T1w,T1w_MPR1,B,2,,1,,'+z,,,,,
Day 1,11:56:25,1,108,T2w,T2w_SPC1,B,2,,1,,'+z,,,,,
Day 1,12:05:28,1,109,FieldMap,FieldMap_Magnitude,B,2,,1,,,,,,,
Day 1,12:05:29,1,110,FieldMap,FieldMap_Phase,B,2,,1,,,,,,,
Day 1,12:07:45,1,111,Bias_Transmit,AFI,B,2,,,,,,,,,
Day 1,12:45:37,2,201,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,12:46:04,2,202,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,12:47:19,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,1,,'+x,,,,,,
Day 1,12:47:51,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,1,,'-x,,,,,,
Day 1,12:48:40,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,3,1,,'+x,,,,,,
Day 1,12:48:40,2,206,rfMRI,rfMRI_REST1_RL,C,3,1,,'+x,,,1,Y,100.0,100.0
Day 1,13:03:38,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,3,1,,'-x,,,,,,
Day 1,13:03:38,2,208,rfMRI,rfMRI_REST1_LR,C,3,1,,'-x,,,2,Y,100.0,100.0
Day 1,13:21:04,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,3,2,,'+x,,,,,,
Day 1,13:21:36,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,3,2,,'-x,,,,,,
Day 1,13:22:42,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,13:22:42,2,214,tfMRI,tfMRI_WM_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:28:21,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,13:28:21,2,216,tfMRI,tfMRI_WM_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,13:34:11,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,13:34:11,2,218,tfMRI,tfMRI_GAMBLING_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:37:57,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,13:37:57,2,220,tfMRI,tfMRI_GAMBLING_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,13:42:07,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,3,2,,'+x,,1,,,,
Day 1,13:42:07,2,222,tfMRI,tfMRI_MOTOR_RL,C,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:46:19,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,3,2,,'-x,,2,,,,
Day 1,13:46:19,2,224,tfMRI,tfMRI_MOTOR_LR,C,3,2,,'-x,,2,2,Y,100.0,100.0
Day 2,07:13:53,3,301,Bias_Receive,BIAS_BC,A,4,,,,,,,,,
Day 2,07:14:19,3,302,Bias_Receive,BIAS_32CH,A,4,,,,,,,,,
Day 2,07:15:57,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,07:15:57,3,304,dMRI,DWI_dir95_RL,D,4,,,'+x,,,1,Y,100.0,100.0
Day 2,07:26:36,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,07:26:36,3,306,dMRI,DWI_dir95_LR,D,4,,,'-x,,,2,Y,100.0,100.0
Day 2,07:36:42,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,07:36:42,3,308,dMRI,DWI_dir96_RL,D,4,,,'+x,,,3,N,89.58333333333334,89.58333333333334
Day 2,07:51:32,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,07:51:32,3,310,dMRI,DWI_dir96_LR,D,4,,,'-x,,,4,Y,100.0,89.58333333333334
Day 2,08:10:56,3,311,dMRI_SBRef,DWI_dir97_LR_SBRef,D,4,,,'-x,,,,,,
Day 2,08:10:56,3,312,dMRI,DWI_dir97_LR,D,4,,,'-x,,,5,Y,100.0,100.0
Day 2,08:27:53,3,315,dMRI_SBRef,DWI_dir97_RL_SBRef,D,4,,,'+x,,,,,,
Day 2,08:27:53,3,316,dMRI,DWI_dir97_RL,D,4,,,'+x,,,6,Y,100.0,100.0
