Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,08:57:20,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,08:57:47,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,08:59:30,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,09:08:20,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,09:35:42,1,107,FieldMap,FieldMap_Magnitude,C,1,,1,,,,,,,
Day 1,09:35:43,1,108,FieldMap,FieldMap_Phase,C,1,,1,,,,,,,
Day 1,09:38:01,1,109,Bias_Transmit,AFI,D,1,,,,,,,,,
Day 1,11:14:35,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,11:15:03,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,11:16:17,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,1,,'+x,,,,,,
Day 1,11:16:51,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,1,,'-x,,,,,,
Day 1,11:18:29,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,E,2,1,,'+x,,,,,,
Day 1,11:18:29,2,206,rfMRI,rfMRI_REST1_RL,E,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,11:33:24,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,E,2,1,,'-x,,,,,,
Day 1,11:33:24,2,208,rfMRI,rfMRI_REST1_LR,E,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,11:51:00,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,2,,'+x,,,,,,
Day 1,11:51:32,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,2,,'-x,,,,,,
Day 1,11:55:20,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,11:55:20,2,214,tfMRI,tfMRI_WM_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
