Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,13:00:17,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,13:00:43,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,13:11:25,1,104,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,13:29:57,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,13:39:21,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,13:39:21,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,13:41:37,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,15:29:57,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,15:30:23,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,15:31:39,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,15:32:11,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,15:33:04,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,15:33:04,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,15:48:02,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,15:48:02,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,16:05:34,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,16:06:06,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,16:07:43,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,16:07:43,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:13:19,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,16:13:19,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,16:19:17,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,16:19:17,2,218,tfMRI,tfMRI_GAMBLING_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:22:58,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,2,2,,'-x,,2,,,,
