Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,10:38:48,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,10:39:14,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,10:58:58,1,105,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,11:07:34,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,11:16:28,1,107,FieldMap,FieldMap_Magnitude,C,1,,1,,,,,,,
Day 1,11:16:29,1,108,FieldMap,FieldMap_Phase,C,1,,1,,,,,,,
Day 1,11:18:47,1,109,Bias_Transmit,AFI,D,1,,,,,,,,,
Day 1,12:35:26,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,12:35:53,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,12:37:10,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,1,,'+x,,,,,,
Day 1,12:37:43,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,1,,'-x,,,,,,
Day 1,12:39:13,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,E,2,1,,'+x,,,,,,
Day 1,12:39:13,2,206,rfMRI,rfMRI_REST1_RL,E,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,12:54:41,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,E,2,1,,'-x,,,,,,
Day 1,12:54:41,2,208,rfMRI,rfMRI_REST1_LR,E,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,13:12:23,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,2,,'+x,,,,,,
Day 1,13:12:56,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,2,,'-x,,,,,,
Day 1,13:14:35,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,13:14:35,2,214,tfMRI,tfMRI_WM_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:20:13,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,13:20:13,2,216,tfMRI,tfMRI_WM_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,13:26:08,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,13:26:08,2,218,tfMRI,tfMRI_GAMBLING_RL,E,2,2,,'+x,,1,1,N,79.84189723320159,79.84189723320159
Day 1,13:30:36,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,13:30:36,2,220,tfMRI,tfMRI_GAMBLING_LR,E,2,2,,'-x,,2,2,Y,100.0,79.84189723320159
Day 1,13:34:54,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,13:34:54,2,222,tfMRI,tfMRI_MOTOR_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,13:39:07,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,13:39:07,2,224,tfMRI,tfMRI_MOTOR_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,09:09:41,3,301,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,09:10:08,3,302,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,09:11:57,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,F,3,,,'+x,,,,,,
Day 2,09:11:57,3,304,dMRI,DWI_dir95_RL,F,3,,,'+x,,,1,Y,100.0,100.0
Day 2,09:22:10,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,F,3,,,'-x,,,,,,
