Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,09:13:49,1,107,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,09:14:15,1,108,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,09:16:05,1,109,T1w,T1w_MPR1,C,3,,1,,'+z,,,,,
Day 1,09:24:30,1,110,T2w,T2w_SPC1,C,3,,1,,'+z,,,,,
Day 1,09:33:42,1,111,FieldMap,FieldMap_Magnitude,C,3,,1,,,,,,,
Day 1,09:33:43,1,112,FieldMap,FieldMap_Phase,C,3,,1,,,,,,,
Day 1,09:35:59,1,113,Bias_Transmit,AFI,C,3,,,,,,,,,
Day 1,10:45:38,2,205,Bias_Receive,BIAS_BC,A,5,,,,,,,,,
Day 1,10:46:04,2,206,Bias_Receive,BIAS_32CH,A,5,,,,,,,,,
Day 1,10:47:17,2,207,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,5,2,,'+x,,,,,,
Day 1,10:47:49,2,208,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,5,2,,'-x,,,,,,
Day 1,10:48:48,2,209,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,E,5,2,,'+x,,,,,,
Day 1,10:48:48,2,210,rfMRI,rfMRI_REST1_RL,E,5,2,,'+x,,,1,Y,100.0,100.0
Day 1,11:04:44,2,211,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,E,5,2,,'-x,,,,,,
Day 1,11:04:44,2,212,rfMRI,rfMRI_REST1_LR,E,5,2,,'-x,,,2,Y,100.0,100.0
Day 1,11:29:02,2,215,Bias_Receive,BIAS_BC,A,6,,,,,,,,,
Day 1,11:29:28,2,216,Bias_Receive,BIAS_32CH,A,6,,,,,,,,,
Day 1,11:30:58,2,217,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,6,3,,'+x,,,,,,
Day 1,11:31:30,2,218,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,6,3,,'-x,,,,,,
Day 1,11:33:05,2,219,tfMRI_SBRef,tfMRI_WM_RL_SBRef,F,6,3,,'+x,,1,,,,
Day 1,11:33:05,2,220,tfMRI,tfMRI_WM_RL,F,6,3,,'+x,,1,1,Y,100.0,100.0
Day 1,11:38:42,2,221,tfMRI_SBRef,tfMRI_WM_LR_SBRef,F,6,3,,'-x,,2,,,,
Day 1,11:38:42,2,222,tfMRI,tfMRI_WM_LR,F,6,3,,'-x,,2,2,Y,100.0,100.0
Day 1,11:44:55,2,223,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,F,6,3,,'+x,,1,,,,
Day 1,11:44:55,2,224,tfMRI,tfMRI_GAMBLING_RL,F,6,3,,'+x,,1,1,Y,100.0,100.0
Day 1,11:48:47,2,225,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,F,6,3,,'-x,,2,,,,
Day 1,11:48:47,2,226,tfMRI,tfMRI_GAMBLING_LR,F,6,3,,'-x,,2,2,Y,100.0,100.0
Day 1,11:52:55,2,227,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,F,6,3,,'+x,,1,,,,
Day 1,11:52:55,2,228,tfMRI,tfMRI_MOTOR_RL,F,6,3,,'+x,,1,1,Y,100.0,100.0
Day 1,11:57:04,2,229,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,F,6,3,,'-x,,2,,,,
Day 1,11:57:04,2,230,tfMRI,tfMRI_MOTOR_LR,F,6,3,,'-x,,2,2,Y,100.0,100.0
Day 2,08:24:47,3,301,Bias_Receive,BIAS_BC,A,7,,,,,,,,,
Day 2,08:25:18,3,302,Bias_Receive,BIAS_32CH,A,7,,,,,,,,,
Day 2,08:27:34,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,G,7,,,'+x,,,,,,
Day 2,08:27:34,3,304,dMRI,DWI_dir95_RL,G,7,,,'+x,,,1,Y,100.0,100.0
Day 2,08:37:44,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,G,7,,,'-x,,,,,,
Day 2,08:37:44,3,306,dMRI,DWI_dir95_LR,G,7,,,'-x,,,2,Y,100.0,100.0
Day 2,08:47:51,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,G,7,,,'+x,,,,,,
Day 2,08:47:51,3,308,dMRI,DWI_dir96_RL,G,7,,,'+x,,,3,Y,100.0,100.0
Day 2,08:58:08,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,G,7,,,'-x,,,,,,
Day 2,08:58:08,3,310,dMRI,DWI_dir96_LR,G,7,,,'-x,,,4,Y,100.0,100.0
Day 2,09:08:17,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,G,7,,,'+x,,,,,,
Day 2,09:08:17,3,312,dMRI,DWI_dir97_RL,G,7,,,'+x,,,5,Y,100.0,100.0
Day 2,09:18:31,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,G,7,,,'-x,,,,,,
Day 2,09:18:31,3,314,dMRI,DWI_dir97_LR,G,7,,,'-x,,,6,Y,100.0,100.0
Day 2,09:57:57,4,401,Bias_Receive,BIAS_BC,A,8,,,,,,,,,
Day 2,09:58:24,4,402,Bias_Receive,BIAS_32CH,A,8,,,,,,,,,
Day 2,09:59:38,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,H,8,4,,'+x,,,,,,
Day 2,10:00:10,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,H,8,4,,'-x,,,,,,
Day 2,10:01:40,4,405,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,H,8,4,,'-x,,,,,,
Day 2,10:01:40,4,406,rfMRI,rfMRI_REST2_LR,H,8,4,,'-x,,,1,Y,100.0,100.0
Day 2,10:16:43,4,407,rfMRI_SBRef,rfMRI_REST2_RL_SBRef,H,8,4,,'+x,,,,,,
Day 2,10:16:43,4,408,rfMRI,rfMRI_REST2_RL,H,8,4,,'+x,,,2,Y,100.0,100.0
Day 2,10:35:01,4,411,FieldMap_SE_EPI,SpinEchoFieldMap_RL,H,8,5,,'+x,,,,,,
Day 2,10:35:36,4,412,FieldMap_SE_EPI,SpinEchoFieldMap_LR,H,8,5,,'-x,,,,,,
Day 2,10:36:24,4,413,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,H,8,5,,'+x,,1,,,,
Day 2,10:36:24,4,414,tfMRI,tfMRI_LANGUAGE_RL,H,8,5,,'+x,,1,1,Y,100.0,100.0
Day 2,10:40:59,4,415,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,H,8,5,,'-x,,2,,,,
Day 2,10:40:59,4,416,tfMRI,tfMRI_LANGUAGE_LR,H,8,5,,'-x,,2,2,Y,100.0,100.0
Day 2,10:45:54,4,417,tfMRI_SBRef,tfMRI_SOCIAL_RL_SBRef,H,8,5,,'+x,,1,,,,
Day 2,10:45:54,4,418,tfMRI,tfMRI_SOCIAL_RL,H,8,5,,'+x,,1,1,Y,100.0,100.0
Day 2,10:49:53,4,419,tfMRI_SBRef,tfMRI_SOCIAL_LR_SBRef,H,8,5,,'-x,,2,,,,
Day 2,10:49:53,4,420,tfMRI,tfMRI_SOCIAL_LR,H,8,5,,'-x,,2,2,Y,100.0,100.0
Day 2,10:54:30,4,421,tfMRI_SBRef,tfMRI_RELATIONAL_RL_SBRef,H,8,5,,'+x,,1,,,,
Day 2,10:54:30,4,422,tfMRI,tfMRI_RELATIONAL_RL,H,8,5,,'+x,,1,1,Y,100.0,100.0
Day 2,10:58:50,4,423,tfMRI_SBRef,tfMRI_RELATIONAL_LR_SBRef,H,8,5,,'-x,,2,,,,
Day 2,10:58:50,4,424,tfMRI,tfMRI_RELATIONAL_LR,H,8,5,,'-x,,2,2,Y,100.0,100.0
Day 2,11:02:45,4,425,tfMRI_SBRef,tfMRI_EMOTION_RL_SBRef,H,8,5,,'+x,,1,,,,
Day 2,11:02:45,4,426,tfMRI,tfMRI_EMOTION_RL,H,8,5,,'+x,,1,1,Y,100.0,100.0
Day 2,11:05:33,4,427,tfMRI_SBRef,tfMRI_EMOTION_LR_SBRef,H,8,5,,'-x,,2,,,,
Day 2,11:05:33,4,428,tfMRI,tfMRI_EMOTION_LR,H,8,5,,'-x,,2,2,Y,100.0,100.0
