Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,13:54:37,1,101,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,13:55:36,1,102,Bias_Receive,BIAS_BC,B,1,,,,,,,,,
Day 1,13:56:59,1,103,T1w,T1w_MPR1,A,1,,1,,'+z,,,,,
Day 1,14:33:27,1,107,T1w,T1w_MPR2,A,1,,1,,'+z,,,,,
Day 1,14:43:23,1,108,T2w,T2w_SPC1,A,1,,1,,'+z,,,,,
Day 1,14:52:01,1,109,FieldMap,FieldMap_Magnitude,C,1,,1,,,,,,,
Day 1,14:52:01,1,110,FieldMap,FieldMap_Phase,C,1,,1,,,,,,,
Day 1,14:54:22,1,111,Bias_Transmit,AFI,D,1,,,,,,,,,
Day 1,18:52:04,2,201,Bias_Receive,BIAS_BC,E,2,,,,,,,,,
Day 1,18:52:31,2,202,Bias_Receive,BIAS_32CH,E,2,,,,,,,,,
Day 1,18:53:41,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,2,1,,'+x,,,,,,
Day 1,18:54:13,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,2,1,,'-x,,,,,,
Day 1,18:55:37,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,F,2,1,,'+x,,,,,,
Day 1,18:55:37,2,206,rfMRI,rfMRI_REST1_RL,F,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,19:10:46,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,F,2,1,,'-x,,,,,,
Day 1,19:10:46,2,208,rfMRI,rfMRI_REST1_LR,F,2,1,,'-x,,,2,Y,100.0,100.0
Day 2,08:51:15,3,301,Bias_Receive,BIAS_BC,E,3,,,,,,,,,
Day 2,08:51:42,3,302,Bias_Receive,BIAS_32CH,E,3,,,,,,,,,
Day 2,08:53:45,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,G,3,,,'+x,,,,,,
Day 2,08:53:45,3,304,dMRI,DWI_dir95_RL,G,3,,,'+x,,,1,Y,100.0,100.0
Day 2,09:06:15,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,G,3,,,'-x,,,,,,
Day 2,09:06:15,3,306,dMRI,DWI_dir95_LR,G,3,,,'-x,,,2,Y,100.0,100.0
Day 2,09:16:25,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,G,3,,,'+x,,,,,,
Day 2,09:16:25,3,308,dMRI,DWI_dir96_RL,G,3,,,'+x,,,3,Y,100.0,100.0
Day 2,09:26:37,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,G,3,,,'-x,,,,,,
Day 2,09:26:37,3,310,dMRI,DWI_dir96_LR,G,3,,,'-x,,,4,Y,100.0,100.0
Day 2,09:36:50,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,G,3,,,'+x,,,,,,
Day 2,09:36:50,3,312,dMRI,DWI_dir97_RL,G,3,,,'+x,,,5,Y,100.0,
Day 2,10:30:26,4,401,Bias_Receive,BIAS_BC,E,4,,,,,,,,,
Day 2,10:30:52,4,402,Bias_Receive,BIAS_32CH,E,4,,,,,,,,,
Day 2,10:32:03,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,H,4,3,,'+x,,,,,,
Day 2,10:32:35,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,H,4,3,,'-x,,,,,,
Day 2,10:40:47,4,405,tfMRI_SBRef,tfMRI_WM_RL_SBRef,H,4,3,,'+x,,1,,,,
Day 2,10:40:47,4,406,tfMRI,tfMRI_WM_RL,H,4,3,,'+x,,1,1,Y,100.0,100.0
Day 2,10:46:48,4,407,tfMRI_SBRef,tfMRI_WM_LR_SBRef,H,4,3,,'-x,,2,,,,
Day 2,10:46:48,4,408,tfMRI,tfMRI_WM_LR,H,4,3,,'-x,,2,2,Y,100.0,100.0
Day 2,10:52:45,4,409,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,H,4,3,,'+x,,1,,,,
Day 2,10:52:45,4,410,tfMRI,tfMRI_GAMBLING_RL,H,4,3,,'+x,,1,1,Y,100.0,100.0
Day 2,10:56:37,4,411,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,H,4,3,,'-x,,2,,,,
Day 2,10:56:37,4,412,tfMRI,tfMRI_GAMBLING_LR,H,4,3,,'-x,,2,2,Y,100.0,100.0
Day 2,11:00:36,4,413,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,H,4,3,,'+x,,1,,,,
Day 2,11:00:36,4,414,tfMRI,tfMRI_MOTOR_RL,H,4,3,,'+x,,1,1,Y,100.0,100.0
