Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 2,16:46:36,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 2,16:47:03,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 2,16:48:15,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,2,1,,'+x,,,,,,
Day 2,16:48:47,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,2,1,,'-x,,,,,,
Day 2,16:49:43,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,D,2,1,,'+x,,,,,,
Day 2,16:49:43,2,206,rfMRI,rfMRI_REST1_RL,D,2,1,,'+x,,,1,Y,100.0,100.0
Day 2,17:06:31,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,D,2,1,,'-x,,,,,,
Day 2,17:06:31,2,208,rfMRI,rfMRI_REST1_LR,D,2,1,,'-x,,,2,Y,100.0,100.0
Day 2,17:24:13,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,2,2,,'+x,,,,,,
Day 2,17:24:45,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,2,2,,'-x,,,,,,
Day 2,17:26:43,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,D,2,2,,'+x,,1,,,,
Day 2,17:26:43,2,214,tfMRI,tfMRI_WM_RL,D,2,2,,'+x,,1,1,Y,100.0,100.0
Day 2,17:32:30,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,D,2,2,,'-x,,2,,,,
Day 2,17:32:30,2,216,tfMRI,tfMRI_WM_LR,D,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,17:38:48,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,D,2,2,,'+x,,1,,,,
