Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,14:39:10,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,14:39:36,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,14:41:15,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,14:58:26,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,15:06:42,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,15:15:38,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,15:15:39,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,15:17:56,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,16:11:43,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,16:12:09,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,16:13:23,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,16:13:55,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,16:14:59,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,16:14:59,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,16:30:21,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,16:30:21,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,16:48:46,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,16:49:18,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,16:50:50,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,16:50:50,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:56:31,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,16:56:31,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,17:02:26,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,17:02:26,2,218,tfMRI,tfMRI_GAMBLING_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,17:06:12,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,17:06:12,2,220,tfMRI,tfMRI_GAMBLING_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,17:10:24,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,17:10:24,2,222,tfMRI,tfMRI_MOTOR_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,17:14:36,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,17:14:36,2,224,tfMRI,tfMRI_MOTOR_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,16:40:01,3,301,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,16:40:27,3,302,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,16:42:13,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,D,3,,,'+x,,,,,,
Day 2,16:42:13,3,304,dMRI,DWI_dir95_RL,D,3,,,'+x,,,1,Y,100.0,100.0
Day 2,16:52:38,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,D,3,,,'-x,,,,,,
Day 2,16:52:38,3,306,dMRI,DWI_dir95_LR,D,3,,,'-x,,,2,Y,100.0,100.0
Day 2,17:02:57,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,D,3,,,'+x,,,,,,
Day 2,17:02:57,3,308,dMRI,DWI_dir96_RL,D,3,,,'+x,,,3,Y,100.0,100.0
