Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,19:52:55,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,19:53:22,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,19:55:31,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,20:21:06,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,20:30:02,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,20:30:03,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,20:32:18,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,21:01:15,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,21:01:41,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,21:02:54,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,21:03:26,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,21:04:23,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,21:04:23,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,21:19:29,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,21:19:29,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,21:37:06,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,21:37:38,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,21:38:33,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,21:38:33,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,21:45:00,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,21:45:00,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,21:51:03,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,21:51:03,2,218,tfMRI,tfMRI_GAMBLING_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,21:55:07,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,21:55:07,2,220,tfMRI,tfMRI_GAMBLING_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,21:59:25,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,21:59:25,2,222,tfMRI,tfMRI_MOTOR_RL,C,2,2,,'+x,,1,1,N,95.77464788732394,95.77464788732394
Day 1,22:04:03,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,22:04:03,2,224,tfMRI,tfMRI_MOTOR_LR,C,2,2,,'-x,,2,2,Y,100.0,95.77464788732394
Day 2,19:29:20,4,401,Bias_Receive,BIAS_BC,A,4,,,,,,,,,
Day 2,19:29:47,4,402,Bias_Receive,BIAS_32CH,A,4,,,,,,,,,
Day 2,19:31:00,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,4,3,,'+x,,,,,,
Day 2,19:31:32,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,4,3,,'-x,,,,,,
Day 2,19:32:30,4,405,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,E,4,3,,'-x,,,,,,
Day 2,19:32:30,4,406,rfMRI,rfMRI_REST2_LR,E,4,3,,'-x,,,1,Y,100.0,
Day 2,20:01:20,4,409,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,4,4,,'+x,,,,,,
Day 2,20:02:09,4,410,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,4,4,,'-x,,,,,,
Day 2,20:03:04,4,411,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,E,4,4,,'+x,,1,,,,
