Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,11:15:34,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,11:16:01,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,11:18:01,1,103,T1w,T1w_MPR1,B,1,,,,'+z,,,,,
Day 1,11:35:58,1,105,T1w,T1w_MPR2,B,1,,,,'+z,,,,,
Day 1,11:45:00,1,106,T2w,T2w_SPC1,B,1,,,,'+z,,,,,
Day 1,13:40:36,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,13:41:03,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,13:42:13,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,13:42:46,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,13:44:10,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,13:44:10,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,13:59:38,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,13:59:38,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,14:17:42,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,14:18:15,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
Day 1,14:19:38,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,C,2,2,,'+x,,1,,,,
Day 1,14:19:38,2,214,tfMRI,tfMRI_WM_RL,C,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,14:26:03,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,C,2,2,,'-x,,2,,,,
Day 1,14:26:03,2,216,tfMRI,tfMRI_WM_LR,C,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,14:44:55,2,217,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,14:45:20,2,218,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,14:46:31,2,219,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,3,3,,'+x,,,,,,
Day 1,14:47:03,2,220,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,3,3,,'-x,,,,,,
Day 1,14:48:06,2,221,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,D,3,3,,'+x,,1,,,,
Day 1,14:48:06,2,222,tfMRI,tfMRI_GAMBLING_RL,D,3,3,,'+x,,1,1,Y,100.0,100.0
Day 1,14:51:46,2,223,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,D,3,3,,'-x,,2,,,,
Day 1,14:51:46,2,224,tfMRI,tfMRI_GAMBLING_LR,D,3,3,,'-x,,2,2,Y,100.0,100.0
Day 1,14:55:57,2,225,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,D,3,3,,'+x,,1,,,,
Day 1,14:55:57,2,226,tfMRI,tfMRI_MOTOR_RL,D,3,3,,'+x,,1,1,Y,100.0,100.0
Day 1,15:00:00,2,227,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,D,3,3,,'-x,,2,,,,
Day 1,15:00:00,2,228,tfMRI,tfMRI_MOTOR_LR,D,3,3,,'-x,,2,2,Y,100.0,100.0
Day 2,13:12:50,3,301,Bias_Receive,BIAS_BC,A,4,,,,,,,,,
Day 2,13:13:16,3,302,Bias_Receive,BIAS_32CH,A,4,,,,,,,,,
Day 2,13:18:15,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,E,4,,,'+x,,,,,,
Day 2,13:18:15,3,304,dMRI,DWI_dir95_RL,E,4,,,'+x,,,1,Y,100.0,100.0
Day 2,13:28:57,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,E,4,,,'-x,,,,,,
Day 2,13:28:57,3,306,dMRI,DWI_dir95_LR,E,4,,,'-x,,,2,Y,100.0,100.0
Day 2,13:39:23,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,E,4,,,'+x,,,,,,
Day 2,13:39:23,3,308,dMRI,DWI_dir96_RL,E,4,,,'+x,,,3,Y,100.0,100.0
Day 2,13:49:38,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,E,4,,,'-x,,,,,,
Day 2,13:49:38,3,310,dMRI,DWI_dir96_LR,E,4,,,'-x,,,4,Y,100.0,100.0
Day 2,13:59:59,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,E,4,,,'+x,,,,,,
Day 2,13:59:59,3,312,dMRI,DWI_dir97_RL,E,4,,,'+x,,,5,Y,100.0,100.0
Day 2,14:10:34,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,E,4,,,'-x,,,,,,
Day 2,14:10:34,3,314,dMRI,DWI_dir97_LR,E,4,,,'-x,,,6,Y,100.0,100.0
Day 2,14:55:29,4,401,Bias_Receive,BIAS_BC,A,5,,,,,,,,,
Day 2,14:55:56,4,402,Bias_Receive,BIAS_32CH,A,5,,,,,,,,,
Day 2,14:57:06,4,403,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,5,4,,'+x,,,,,,
Day 2,14:57:38,4,404,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,5,4,,'-x,,,,,,
Day 2,14:58:41,4,405,rfMRI_SBRef,rfMRI_REST2_LR_SBRef,F,5,4,,'-x,,,,,,
Day 2,14:58:41,4,406,rfMRI,rfMRI_REST2_LR,F,5,4,,'-x,,,1,Y,100.0,100.0
Day 2,15:14:00,4,407,rfMRI_SBRef,rfMRI_REST2_RL_SBRef,F,5,4,,'+x,,,,,,
Day 2,15:14:00,4,408,rfMRI,rfMRI_REST2_RL,F,5,4,,'+x,,,2,Y,100.0,100.0
Day 2,15:32:38,4,411,FieldMap_SE_EPI,SpinEchoFieldMap_RL,F,5,5,,'+x,,,,,,
Day 2,15:33:13,4,412,FieldMap_SE_EPI,SpinEchoFieldMap_LR,F,5,5,,'-x,,,,,,
Day 2,15:34:13,4,413,tfMRI_SBRef,tfMRI_LANGUAGE_RL_SBRef,F,5,5,,'+x,,1,,,,
Day 2,15:34:13,4,414,tfMRI,tfMRI_LANGUAGE_RL,F,5,5,,'+x,,1,1,Y,100.0,100.0
Day 2,15:38:41,4,415,tfMRI_SBRef,tfMRI_LANGUAGE_LR_SBRef,F,5,5,,'-x,,2,,,,
Day 2,15:38:41,4,416,tfMRI,tfMRI_LANGUAGE_LR,F,5,5,,'-x,,2,2,Y,100.0,100.0
Day 2,15:43:31,4,417,tfMRI_SBRef,tfMRI_SOCIAL_RL_SBRef,F,5,5,,'+x,,1,,,,
Day 2,15:43:31,4,418,tfMRI,tfMRI_SOCIAL_RL,F,5,5,,'+x,,1,1,Y,100.0,100.0
Day 2,15:47:30,4,419,tfMRI_SBRef,tfMRI_SOCIAL_LR_SBRef,F,5,5,,'-x,,2,,,,
Day 2,15:47:30,4,420,tfMRI,tfMRI_SOCIAL_LR,F,5,5,,'-x,,2,2,Y,100.0,100.0
Day 2,15:52:09,4,421,tfMRI_SBRef,tfMRI_RELATIONAL_RL_SBRef,F,5,5,,'+x,,1,,,,
Day 2,15:52:09,4,422,tfMRI,tfMRI_RELATIONAL_RL,F,5,5,,'+x,,1,1,Y,100.0,100.0
Day 2,15:55:39,4,423,tfMRI_SBRef,tfMRI_RELATIONAL_LR_SBRef,F,5,5,,'-x,,2,,,,
Day 2,15:55:39,4,424,tfMRI,tfMRI_RELATIONAL_LR,F,5,5,,'-x,,2,2,Y,100.0,100.0
Day 2,15:59:23,4,425,tfMRI_SBRef,tfMRI_EMOTION_RL_SBRef,F,5,5,,'+x,,1,,,,
Day 2,15:59:23,4,426,tfMRI,tfMRI_EMOTION_RL,F,5,5,,'+x,,1,1,Y,100.0,100.0
Day 2,16:02:03,4,427,tfMRI_SBRef,tfMRI_EMOTION_LR_SBRef,F,5,5,,'-x,,2,,,,
Day 2,16:02:03,4,428,tfMRI,tfMRI_EMOTION_LR,F,5,5,,'-x,,2,2,Y,100.0,100.0
