Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,13:29:57,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,13:30:24,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,13:32:06,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,13:49:37,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,13:58:11,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,14:07:11,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,14:07:11,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,14:09:27,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,14:14:42,1,110,T2w,T2w_SPC2,B,1,,,,'+z,,,,,
Day 1,14:50:45,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,14:51:11,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,14:52:23,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,14:52:55,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,14:54:09,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,14:54:09,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,15:09:34,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,15:09:34,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,15:37:51,2,211,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 1,15:38:16,2,212,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 1,15:39:28,2,213,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,3,2,,'+x,,,,,,
Day 1,15:40:00,2,214,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,3,2,,'-x,,,,,,
Day 1,15:43:32,2,217,tfMRI_SBRef,tfMRI_WM_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 1,15:43:32,2,218,tfMRI,tfMRI_WM_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,15:49:18,2,219,tfMRI_SBRef,tfMRI_WM_LR_SBRef,D,3,2,,'-x,,2,,,,
Day 1,15:49:18,2,220,tfMRI,tfMRI_WM_LR,D,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,15:55:16,2,221,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,D,3,2,,'+x,,1,,,,
Day 1,15:55:16,2,222,tfMRI,tfMRI_GAMBLING_RL,D,3,2,,'+x,,1,1,Y,100.0,100.0
Day 1,15:59:04,2,223,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,D,3,2,,'-x,,2,,,,
Day 1,15:59:04,2,224,tfMRI,tfMRI_GAMBLING_LR,D,3,2,,'-x,,2,2,Y,100.0,100.0
Day 1,16:03:36,2,225,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,D,3,2,,'+x,,1,,,,
