Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,15:06:42,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,15:07:08,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,15:27:18,1,105,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,15:35:42,1,106,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,15:44:42,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,15:44:43,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,15:47:07,1,109,Bias_Transmit,AFI,C,1,,,,,,,,,
Day 1,16:15:31,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,16:15:57,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,16:17:08,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,2,1,,'+x,,,,,,
Day 1,16:17:40,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,2,1,,'-x,,,,,,
Day 1,16:18:29,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,D,2,1,,'+x,,,,,,
Day 1,16:18:29,2,206,rfMRI,rfMRI_REST1_RL,D,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,16:33:28,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,D,2,1,,'-x,,,,,,
Day 1,16:33:28,2,208,rfMRI,rfMRI_REST1_LR,D,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,16:50:56,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,D,2,2,,'+x,,,,,,
Day 1,16:51:28,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,D,2,2,,'-x,,,,,,
Day 1,16:52:39,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,D,2,2,,'+x,,1,,,,
Day 1,16:52:39,2,214,tfMRI,tfMRI_WM_RL,D,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:58:12,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,D,2,2,,'-x,,2,,,,
Day 1,16:58:12,2,216,tfMRI,tfMRI_WM_LR,D,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,17:04:09,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,D,2,2,,'+x,,1,,,,
Day 1,17:04:09,2,218,tfMRI,tfMRI_GAMBLING_RL,D,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,17:08:01,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,D,2,2,,'-x,,2,,,,
Day 1,17:08:01,2,220,tfMRI,tfMRI_GAMBLING_LR,D,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,17:12:09,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,D,2,2,,'+x,,1,,,,
Day 1,17:12:09,2,222,tfMRI,tfMRI_MOTOR_RL,D,2,2,,'+x,,1,1,Y,100.0,100.0
