Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,13:38:36,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,13:39:00,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,13:39:58,1,103,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,13:48:19,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,13:57:34,1,105,T1w,T1w_MPR2,B,1,,1,,'+z,,,,,
Day 1,14:06:28,1,106,T2w,T2w_SPC2,B,1,,1,,'+z,,,,,
Day 1,14:15:30,1,107,FieldMap,FieldMap_Magnitude,C,1,,1,,,,,,,
Day 1,14:15:31,1,108,FieldMap,FieldMap_Phase,C,1,,1,,,,,,,
Day 1,14:17:50,1,109,Bias_Transmit,AFI,D,1,,,,,,,,,
Day 1,15:52:12,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,15:52:39,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,15:53:54,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,1,,'+x,,,,,,
Day 1,15:54:27,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,1,,'-x,,,,,,
Day 1,15:55:53,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,E,2,1,,'+x,,,,,,
Day 1,15:55:53,2,206,rfMRI,rfMRI_REST1_RL,E,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,16:10:59,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,E,2,1,,'-x,,,,,,
Day 1,16:10:59,2,208,rfMRI,rfMRI_REST1_LR,E,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,16:28:45,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,E,2,2,,'+x,,,,,,
Day 1,16:29:16,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,E,2,2,,'-x,,,,,,
Day 1,16:31:11,2,213,tfMRI_SBRef,tfMRI_WM_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,16:31:11,2,214,tfMRI,tfMRI_WM_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:37:00,2,215,tfMRI_SBRef,tfMRI_WM_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,16:37:00,2,216,tfMRI,tfMRI_WM_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,16:42:47,2,217,tfMRI_SBRef,tfMRI_GAMBLING_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,16:42:47,2,218,tfMRI,tfMRI_GAMBLING_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:46:31,2,219,tfMRI_SBRef,tfMRI_GAMBLING_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,16:46:31,2,220,tfMRI,tfMRI_GAMBLING_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
Day 1,16:50:30,2,221,tfMRI_SBRef,tfMRI_MOTOR_RL_SBRef,E,2,2,,'+x,,1,,,,
Day 1,16:50:30,2,222,tfMRI,tfMRI_MOTOR_RL,E,2,2,,'+x,,1,1,Y,100.0,100.0
Day 1,16:55:51,2,223,tfMRI_SBRef,tfMRI_MOTOR_LR_SBRef,E,2,2,,'-x,,2,,,,
Day 1,16:55:51,2,224,tfMRI,tfMRI_MOTOR_LR,E,2,2,,'-x,,2,2,Y,100.0,100.0
Day 2,08:27:53,3,301,Bias_Receive,BIAS_BC,A,3,,,,,,,,,
Day 2,08:28:20,3,302,Bias_Receive,BIAS_32CH,A,3,,,,,,,,,
Day 2,08:30:07,3,303,dMRI_SBRef,DWI_dir95_RL_SBRef,F,3,,,'+x,,,,,,
Day 2,08:30:07,3,304,dMRI,DWI_dir95_RL,F,3,,,'+x,,,1,Y,100.0,100.0
Day 2,08:40:22,3,305,dMRI_SBRef,DWI_dir95_LR_SBRef,F,3,,,'-x,,,,,,
Day 2,08:40:22,3,306,dMRI,DWI_dir95_LR,F,3,,,'-x,,,2,Y,100.0,100.0
Day 2,08:50:37,3,307,dMRI_SBRef,DWI_dir96_RL_SBRef,F,3,,,'+x,,,,,,
Day 2,08:50:37,3,308,dMRI,DWI_dir96_RL,F,3,,,'+x,,,3,Y,100.0,100.0
Day 2,09:00:51,3,309,dMRI_SBRef,DWI_dir96_LR_SBRef,F,3,,,'-x,,,,,,
Day 2,09:00:51,3,310,dMRI,DWI_dir96_LR,F,3,,,'-x,,,4,Y,100.0,100.0
Day 2,09:11:14,3,311,dMRI_SBRef,DWI_dir97_RL_SBRef,F,3,,,'+x,,,,,,
Day 2,09:11:14,3,312,dMRI,DWI_dir97_RL,F,3,,,'+x,,,5,Y,100.0,100.0
Day 2,09:21:32,3,313,dMRI_SBRef,DWI_dir97_LR_SBRef,F,3,,,'-x,,,,,,
Day 2,09:21:32,3,314,dMRI,DWI_dir97_LR,F,3,,,'-x,,,6,Y,100.0,100.0
Day 2,11:36:33,4,401,Bias_Receive,BIAS_BC,A,4,,,,,,,,,
Day 2,11:37:01,4,402,Bias_Receive,BIAS_32CH,A,4,,,,,,,,,
