Session Day,Acquisition Time,Session,Scan Number,Scan Type,Scan Description,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
Day 1,09:48:08,1,101,Bias_Receive,BIAS_BC,A,1,,,,,,,,,
Day 1,09:48:34,1,102,Bias_Receive,BIAS_32CH,A,1,,,,,,,,,
Day 1,09:59:28,1,104,T2w,T2w_SPC1,B,1,,1,,'+z,,,,,
Day 1,10:12:12,1,105,T1w,T1w_MPR1,B,1,,1,,'+z,,,,,
Day 1,10:29:44,1,107,FieldMap,FieldMap_Magnitude,B,1,,1,,,,,,,
Day 1,10:29:44,1,108,FieldMap,FieldMap_Phase,B,1,,1,,,,,,,
Day 1,10:32:01,1,109,Bias_Transmit,AFI,B,1,,,,,,,,,
Day 1,12:25:20,2,201,Bias_Receive,BIAS_BC,A,2,,,,,,,,,
Day 1,12:25:47,2,202,Bias_Receive,BIAS_32CH,A,2,,,,,,,,,
Day 1,12:27:05,2,203,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,1,,'+x,,,,,,
Day 1,12:27:40,2,204,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,1,,'-x,,,,,,
Day 1,12:28:42,2,205,rfMRI_SBRef,rfMRI_REST1_RL_SBRef,C,2,1,,'+x,,,,,,
Day 1,12:28:42,2,206,rfMRI,rfMRI_REST1_RL,C,2,1,,'+x,,,1,Y,100.0,100.0
Day 1,12:44:00,2,207,rfMRI_SBRef,rfMRI_REST1_LR_SBRef,C,2,1,,'-x,,,,,,
Day 1,12:44:00,2,208,rfMRI,rfMRI_REST1_LR,C,2,1,,'-x,,,2,Y,100.0,100.0
Day 1,13:01:53,2,211,FieldMap_SE_EPI,SpinEchoFieldMap_RL,C,2,2,,'+x,,,,,,
Day 1,13:02:25,2,212,FieldMap_SE_EPI,SpinEchoFieldMap_LR,C,2,2,,'-x,,,,,,
